legacy_url,legacy_path,owning_area,audit_categories,highest_severity,sample_issues,planned_destination,migration_status,redirect_required
https://na.org.za/blog/meetings/durban-north-monday/,/blog/meetings/durban-north-monday/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/durbanville-2/,/blog/meetings/durbanville-2/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/durbanville-wednesday-lunch/,/blog/meetings/durbanville-wednesday-lunch/,Region,Accessibility & mobile; Broken links; Headings; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/durbanville/,/blog/meetings/durbanville/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/edenvale-friday-1900-2/,/blog/meetings/edenvale-friday-1900-2/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/edenvale-friday-1900-3/,/blog/meetings/edenvale-friday-1900-3/,Region,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions,Critical,Server error 500 on a URL listed in the sitemap | Page set to noindex — will not appear in Google | Missing meta description,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/edenvale-friday-1900/,/blog/meetings/edenvale-friday-1900/,Region,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions,Critical,Server error 500 on a URL listed in the sitemap | Page set to noindex — will not appear in Google | Missing meta description,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/edenvale-monday-1930-2/,/blog/meetings/edenvale-monday-1930-2/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/edenvale-wednesday-1930/,/blog/meetings/edenvale-wednesday-1930/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/eersterus-2/,/blog/meetings/eersterus-2/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Security & privacy,High,"Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Location flagged ""approximate"" — pin not precisely geocoded",/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/eldorado-park-saturday-1000-2/,/blog/meetings/eldorado-park-saturday-1000-2/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,"Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Location flagged ""approximate"" — pin not precisely geocoded",/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/eldorado-park-wednesday-1930/,/blog/meetings/eldorado-park-wednesday-1930/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/ennerdale-tuesday-2000-2/,/blog/meetings/ennerdale-tuesday-2000-2/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/ennerdale-tuesday-2000/,/blog/meetings/ennerdale-tuesday-2000/,Region,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions,Critical,Server error 500 on a URL listed in the sitemap | Page set to noindex — will not appear in Google | Missing meta description,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/esihlahleni-tsakane-daily-1730-2/,/blog/meetings/esihlahleni-tsakane-daily-1730-2/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Meeting has no day/time set,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/fairlands-tuesday-1900/,/blog/meetings/fairlands-tuesday-1900/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/ferndale-friday-1800-2/,/blog/meetings/ferndale-friday-1800-2/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/florida-mondays-1830/,/blog/meetings/florida-mondays-1830/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/forest-town-thursday-1930/,/blog/meetings/forest-town-thursday-1930/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/fourways-tuesdays-1930/,/blog/meetings/fourways-tuesdays-1930/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/freaky-fridays/,/blog/meetings/freaky-fridays/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/friday-ballito-beach-meeting/,/blog/meetings/friday-ballito-beach-meeting/,Region,Accessibility & mobile; Broken links; Headings; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/friday-second-chance-meeting/,/blog/meetings/friday-second-chance-meeting/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/fynnlands-thursday/,/blog/meetings/fynnlands-thursday/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/meetings (record-level migration),Not started,To assess
https://na.org.za/blog/meetings/goodwood/,/blog/meetings/goodwood/,Region,Accessibility & mobile; Broken links; Headings; Meeting data; Meta descriptions; Page titles; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Google plus code used instead of a street address,/meetings (record-level migration),Not started,To assess
